9,248235352008397E-09
7,886228017090086E-09
6,691991501907405E-09
5,652060251450847E-09
4,753769391006372E-09
3,985217376618958E-09
3,3352300670119494E-09
2,793326171565322E-09
2,3496840302536074E-09
1,9951096826109455E-09
1,7210061839700248E-09
1,519344128414553E-09
1,3826333389750242E-09
1,3038956867024919E-09
1,2766390013403264E-09
1,2948320373499434E-09
1,3528804600666006E-09
1,4456038177584895E-09
1,5682134663419268E-09
1,7162914144374368E-09
1,88577005739318E-09
2,0729127697843844E-09
2,2742953268033353E-09
2,486788125789052E-09
2,707539179967464E-09
2,9339578573676926E-09
3,1636993385467203E-09
3,3946497676463714E-09
3,6249120720171696E-09
3,85279242634914E-09
4,076787338006692E-09
4,2955713309831375E-09
4,507985206504262E-09
4,713024859016451E-09
4,909830626984438E-09
5,097677158432232E-09
5,275963771903081E-09
5,444205294062312E-09
5,602023355703257E-09
5,749138128564375E-09
5,885360485860648E-09
6,010584569990493E-09
6,124780751411154E-09
6,227988963157577E-09
6,320312396003655E-09
6,401911539736364E-09
6,4729985564749935E-09
6,533831972431324E-09
6,5847116749649484E-09
6,625974202197343E-09
6,657988312864688E-09
6,681150824544513E-09
6,695882708722495E-09
6,702625431611833E-09
6,701837529987232E-09
6,693991411621337E-09
6,6795703703764285E-09
6,659065806227194E-09
6,632974640893488E-09
6,601796920082706E-09
6,566033593644219E-09
6,526184465246355E-09
6,4827463034880794E-09
6,4362111066713944E-09
6,387064513686326E-09
6,335784353791641E-09
6,282839328312727E-09
6,228687817533747E-09
6,1737768063139444E-09
6,1185409222161515E-09
6,063401580142925E-09
6,008766227731815E-09
5,955027685963835E-09
5,90256357964801E-09
5,8517358527026425E-09
5,802890363267058E-09
5,756356553963578E-09
5,712447192764897E-09
5,6714581801153445E-09
5,633668418151787E-09
5,5993397380045065E-09
5,568716881375722E-09
5,542027532705261E-09
5,519482398422784E-09
5,501275329909524E-09
5,48758348698549E-09
5,478567538815327E-09
5,474371899310903E-09
5,475124994226729E-09
5,480939557277564E-09
5,491912952699298E-09
5,508127521860987E-09
5,529650951559917E-09
5,556536661847575E-09
5,588824211232849E-09
5,626539717312705E-09
5,669696290896002E-09
5,718294481868567E-09
5,772322735027193E-09
5,831757854347538E-09
5,8965654740758935E-09
5,966700535272858E-09
6,042107766378886E-09
6,122722166573504E-09
6,2084694906519525E-09
6,2992667343431995E-09
6,3950226189466606E-09
6,495638074293933E-09
